scorer,DavidPagnon,DavidPagnon,DavidPagnon,DavidPagnon,DavidPagnon,DavidPagnon,DavidPagnon,DavidPagnon,DavidPagnon,DavidPagnon,DavidPagnon,DavidPagnon,DavidPagnon,DavidPagnon,DavidPagnon,DavidPagnon,DavidPagnon,DavidPagnon,DavidPagnon,DavidPagnon,DavidPagnon,DavidPagnon,DavidPagnon,DavidPagnon,DavidPagnon,DavidPagnon,DavidPagnon,DavidPagnon,DavidPagnon,DavidPagnon,DavidPagnon,DavidPagnon,DavidPagnon,DavidPagnon,DavidPagnon,DavidPagnon,DavidPagnon,DavidPagnon,DavidPagnon,DavidPagnon,DavidPagnon,DavidPagnon,DavidPagnon,DavidPagnon,DavidPagnon,DavidPagnon,DavidPagnon,DavidPagnon,DavidPagnon,DavidPagnon,DavidPagnon,DavidPagnon,DavidPagnon,DavidPagnon,DavidPagnon,DavidPagnon,DavidPagnon,DavidPagnon,DavidPagnon,DavidPagnon,DavidPagnon,DavidPagnon,DavidPagnon,DavidPagnon,DavidPagnon,DavidPagnon,DavidPagnon,DavidPagnon,DavidPagnon,DavidPagnon,DavidPagnon,DavidPagnon,DavidPagnon,DavidPagnon,DavidPagnon,DavidPagnon,DavidPagnon,DavidPagnon,DavidPagnon,DavidPagnon,DavidPagnon,DavidPagnon,DavidPagnon,DavidPagnon,DavidPagnon,DavidPagnon,DavidPagnon,DavidPagnon,DavidPagnon,DavidPagnon,DavidPagnon,DavidPagnon,DavidPagnon,DavidPagnon,DavidPagnon,DavidPagnon,DavidPagnon,DavidPagnon,DavidPagnon,DavidPagnon
individuals,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person
bodyparts,Times,Nose,Nose,Nose,LEyeInner,LEyeInner,LEyeInner,LEye,LEye,LEye,LEyeOuter,LEyeOuter,LEyeOuter,REyeInner,REyeInner,REyeInner,REye,REye,REye,REyeOuter,REyeOuter,REyeOuter,LEar,LEar,LEar,REar,REar,REar,LMouth,LMouth,LMouth,RMouth,RMouth,RMouth,LShoulder,LShoulder,LShoulder,RShoulder,RShoulder,RShoulder,LElbow,LElbow,LElbow,RElbow,RElbow,RElbow,LWrist,LWrist,LWrist,RWrist,RWrist,RWrist,LPinky,LPinky,LPinky,RPinky,RPinky,RPinky,LIndex,LIndex,LIndex,RIndex,RIndex,RIndex,LThumb,LThumb,LThumb,RThumb,RThumb,RThumb,LHip,LHip,LHip,RHip,RHip,RHip,LKnee,LKnee,LKnee,RKnee,RKnee,RKnee,LAnkle,LAnkle,LAnkle,RAnkle,RAnkle,RAnkle,LHeel,LHeel,LHeel,RHeel,RHeel,RHeel,LBigToe,LBigToe,LBigToe,RBigToe,RBigToe,RBigToe
coords,seconds,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,0.0,422.8514528274536,235.86158752441406,0.9999269247055054,430.86636543273926,218.68732452392578,0.9999337196350098,436.7937898635864,217.59479522705078,0.9999246597290039,442.73048400878906,216.5113067626953,0.9999314546585083,421.7545795440674,220.57632446289062,0.9999591112136841,419.9370288848877,220.99853515625,0.9999604225158691,418.03836822509766,221.20555877685547,0.9999724626541138,469.4973850250244,220.32054901123047,0.9999451637268066,431.1042022705078,225.3640365600586,0.9999282360076904,437.33036041259766,251.71751022338867,0.9996713399887085,425.5794954299927,252.28471755981445,0.9997069239616394,491.3011693954468,297.9048156738281,0.9999508857727051,467.8109836578369,322.80303955078125,0.9997729659080505,400.61967372894287,420.53672790527344,0.8624711036682129,402.18578338623047,464.58324432373047,0.020068854093551636,391.21065616607666,446.69334411621094,0.10451257228851318,403.29784870147705,454.4590759277344,0.022069746628403664,389.7723913192749,441.9953918457031,0.10541608184576035,412.25874423980713,448.82720947265625,0.044412244111299515,399.85745429992676,435.8148956298828,0.1084875613451004,415.38349628448486,429.32655334472656,0.045496974140405655,402.3297643661499,437.9814147949219,0.09187761694192886,413.9855718612671,434.2331314086914,0.038685936480760574,454.10927295684814,579.0382766723633,0.9998924732208252,424.917311668396,577.6865768432617,0.9998809099197388,459.6686124801636,787.8805541992188,0.976439893245697,428.9540147781372,784.9472808837891,0.3758585751056671,448.94672870635986,989.8085021972656,0.9876246452331543,422.56898403167725,964.5596313476562,0.7479535937309265,468.2398796081543,1024.546890258789,0.9381861686706543,442.7678632736206,1000.9480285644531,0.760825514793396,359.09680366516113,1036.788330078125,0.9845584034919739,337.48862743377686,993.8150024414062,0.8624383211135864
1,0.033305151915455744,424.13239002227783,234.95868682861328,0.9999281764030457,435.37736892700195,217.59967803955078,0.9999346137046814,443.8652515411377,216.5566062927246,0.9999257922172546,452.7197599411011,215.61790466308594,0.999932587146759,422.3002052307129,219.6383285522461,0.9999591112136841,420.00994205474854,220.20366668701172,0.99996018409729,418.00373554229736,220.55187225341797,0.9999721050262451,472.65925884246826,220.58921813964844,0.9999462366104126,430.5130434036255,225.12584686279297,0.9999261498451233,439.4301652908325,251.16914749145508,0.9996740818023682,425.87028980255127,252.29984283447266,0.9997044205665588,493.31458568573,295.77945709228516,0.9999513626098633,450.9622049331665,323.2874298095703,0.9997653365135193,412.35045433044434,404.827880859375,0.8633939027786255,390.4262924194336,464.3590545654297,0.023174026980996132,392.32980251312256,446.7605209350586,0.10274858772754669,405.85002422332764,450.0547790527344,0.023854898288846016,391.165509223938,442.3059844970703,0.10292557626962662,417.02839851379395,438.4894561767578,0.04659005627036095,399.80835914611816,436.7091751098633,0.10591674596071243,423.00878047943115,424.4480514526367,0.04751494526863098,402.2217893600464,439.1661071777344,0.08961523324251175,419.1639518737793,428.81595611572266,0.04028719291090965,454.68785762786865,579.3228149414062,0.9998881220817566,422.1524906158447,578.5260009765625,0.9998757243156433,462.6171541213989,790.4457092285156,0.9771822690963745,427.7395534515381,784.8774719238281,0.3740958273410797,449.37541007995605,994.5030212402344,0.9882423281669617,419.91969108581543,964.1611480712891,0.7523857951164246,466.9188165664673,1026.3108825683594,0.9400895237922668,437.25624561309814,998.7925720214844,0.7633854746818542,362.15821266174316,1040.9098052978516,0.9852095246315002,337.78985023498535,994.7865295410156,0.8641713857650757
2,0.06661030383091149,424.06145095825195,234.1119384765625,0.9999305009841919,435.20549297332764,216.9187355041504,0.9999368786811829,443.41867446899414,215.83507537841797,0.9999285936355591,451.8465185165405,214.8079490661621,0.9999352693557739,422.0910358428955,218.96495819091797,0.9999599456787109,419.7087621688843,219.60386276245117,0.9999607801437378,417.63110160827637,220.04039764404297,0.9999722838401794,472.61900424957275,220.47985076904297,0.9999486207962036,430.52209854125977,224.8147201538086,0.9999256730079651,439.48870182037354,249.67166900634766,0.9996836185455322,425.91243267059326,252.25074768066406,0.9997068047523499,494.3920612335205,294.80932235717773,0.9999526143074036,449.2784643173218,323.42308044433594,0.9997528195381165,419.5324230194092,399.80552673339844,0.8675729632377625,390.063099861145,462.73841857910156,0.024269212037324905,392.5760507583618,448.3634948730469,0.1046498492360115,408.3489418029785,449.08470153808594,0.02409684658050537,391.445574760437,444.14356231689453,0.10367698967456818,421.6858720779419,435.58494567871094,0.046775009483098984,399.0607738494873,440.5182647705078,0.10682933032512665,426.7598819732666,424.55223083496094,0.04769393429160118,401.65504932403564,441.5224075317383,0.09009333699941635,422.23557472229004,428.92539978027344,0.040415164083242416,455.18816471099854,579.5934295654297,0.9998801350593567,421.9599723815918,578.7561798095703,0.9998635649681091,464.15961742401123,791.0894012451172,0.9778913259506226,427.0503330230713,784.2916870117188,0.3670188784599304,450.08557319641113,996.6746520996094,0.9888681769371033,419.5207929611206,963.9749145507812,0.754128098487854,466.64939403533936,1027.9121398925781,0.9424453973770142,435.59370517730713,997.6110076904297,0.7647437453269958,365.10499477386475,1043.144302368164,0.9859567284584045,338.4125089645386,995.1396942138672,0.8654758930206299
3,0.09991545574636723,423.6356019973755,233.9647674560547,0.9999338984489441,434.76393699645996,216.5323829650879,0.9999402165412903,442.76073932647705,215.37315368652344,0.999932587146759,450.84208488464355,214.2580795288086,0.9999389052391052,421.8321704864502,218.7429428100586,0.9999616742134094,419.56018924713135,219.40120697021484,0.9999624490737915,417.53342628479004,219.84073638916016,0.9999732375144958,471.7237901687622,220.0096321105957,0.9999518990516663,430.7313108444214,224.4284439086914,0.9999279975891113,439.4648838043213,249.1728401184082,0.9997003674507141,425.9305429458618,252.28954315185547,0.9997182488441467,495.00545024871826,293.9518737792969,0.9999545216560364,450.86766242980957,323.2637023925781,0.9997466206550598,419.7023677825928,400.60115814208984,0.8735384941101074,391.31906032562256,460.6140899658203,0.025372982025146484,392.9921579360962,449.1886520385742,0.11074259877204895,409.4233274459839,448.76991271972656,0.024700282141566277,391.8762731552124,444.7696304321289,0.10806244611740112,421.9896697998047,434.92340087890625,0.047801822423934937,398.8088607788086,441.98020935058594,0.11152393370866776,427.53390312194824,424.6931838989258,0.04879644885659218,401.55630111694336,442.5359344482422,0.09352684020996094,423.1336212158203,429.10301208496094,0.04128608480095863,455.3929138183594,579.6041870117188,0.9998713731765747,421.9925880432129,578.7405395507812,0.9998500347137451,464.6833562850952,791.1141204833984,0.9789726138114929,426.7778205871582,783.6685180664062,0.3651832342147827,450.7047986984253,998.0047607421875,0.9895800352096558,419.079065322876,963.8721466064453,0.75843346118927,466.6251468658447,1028.8801574707031,0.945444643497467,434.7161293029785,997.0743560791016,0.7687145471572876,365.6553840637207,1044.349136352539,0.9868369102478027,338.88174533843994,996.1552429199219,0.8686630725860596
4,0.13322060766182298,420.42253017425537,233.89904022216797,0.9999351501464844,431.70716285705566,216.25280380249023,0.9999417066574097,439.2288064956665,215.0995635986328,0.9999346733093262,446.5525245666504,213.95275115966797,0.999940812587738,419.9637222290039,218.54021072387695,0.9999620318412781,418.2099437713623,219.18598175048828,0.9999627470970154,416.5272331237793,219.59514617919922,0.9999732375144958,469.02771949768066,219.52905654907227,0.9999540448188782,430.6439781188965,223.7235450744629,0.9999279975891113,437.4362325668335,249.1095733642578,0.9997090697288513,424.88542556762695,252.41216659545898,0.999720573425293,495.43044090270996,292.989559173584,0.9999554753303528,451.65854930877686,322.95249938964844,0.9997336268424988,420.1083469390869,400.59410095214844,0.8781951069831848,393.03786277770996,459.5611572265625,0.02558421529829502,393.90702724456787,449.55421447753906,0.11452695727348328,409.72686767578125,449.7617721557617,0.02467329613864422,392.8787326812744,444.8916244506836,0.1109229326248169,421.6669464111328,435.7938003540039,0.047972023487091064,399.23479557037354,441.8182373046875,0.11476051807403564,426.9857883453369,424.7245407104492,0.04910307005047798,401.6669797897339,442.8782272338867,0.09584642946720123,422.9380989074707,429.1545867919922,0.041550036519765854,455.5447053909302,579.6054077148438,0.9998558163642883,422.0235300064087,578.7297821044922,0.9998273849487305,465.0222587585449,791.11572265625,0.9797499775886536,426.6701030731201,783.0668640136719,0.3624871075153351,451.0160207748413,998.5650634765625,0.9901615977287292,418.4341335296631,963.6519622802734,0.7613916993141174,466.52729988098145,1029.4232177734375,0.947827935218811,433.9007806777954,996.6493225097656,0.7721068859100342,364.4703197479248,1044.2945861816406,0.9875472187995911,338.83659839630127,996.3375854492188,0.8709545731544495
5,0.16652575957727872,419.0721559524536,233.44018936157227,0.9999359250068665,430.28666496276855,215.58080673217773,0.9999423623085022,437.9110050201416,214.30316925048828,0.9999358057975769,445.23356437683105,212.9433822631836,0.999941885471344,418.5354995727539,218.11309814453125,0.999961793422699,416.76931858062744,218.8399887084961,0.9999624490737915,415.0216770172119,219.32703018188477,0.9999727606773376,468.0384349822998,218.5641098022461,0.9999551773071289,429.3760871887207,223.3657455444336,0.9999264478683472,436.80795192718506,248.45979690551758,0.9997087717056274,424.21058177948,252.42074966430664,0.9997134804725647,495.7244110107422,291.6127395629883,0.9999566078186035,450.60051441192627,322.81734466552734,0.9997215270996094,421.4273500442505,398.3296203613281,0.8804647922515869,392.45198249816895,449.82078552246094,0.024778299033641815,394.01023864746094,450.67344665527344,0.11516329646110535,409.80857849121094,451.86412811279297,0.023652048781514168,392.89941787719727,446.2822723388672,0.11144918948411942,421.29358291625977,441.6431427001953,0.046260010451078415,398.8831043243408,443.3141326904297,0.11547749489545822,426.6595458984375,428.85459899902344,0.04739079996943474,401.3264465332031,445.1531219482422,0.09644642472267151,422.6788902282715,429.4377899169922,0.04021863266825676,455.64186573028564,579.4028854370117,0.9998537302017212,421.8797206878662,578.5859298706055,0.9998217225074768,465.3930902481079,791.0121917724609,0.9801791906356812,426.2315511703491,782.2618103027344,0.35754257440567017,451.50113582611084,998.5719299316406,0.9905387759208679,418.1086206436157,963.0674743652344,0.7607209086418152,466.54837131500244,1029.695053100586,0.949446976184845,433.49905014038086,995.7002258300781,0.7714574337005615,363.77140045166016,1044.2777252197266,0.9880170822143555,338.7734913825989,996.4277648925781,0.8707833886146545
6,0.19983091149273446,415.41924476623535,233.07405471801758,0.9999340772628784,426.5530300140381,215.01859664916992,0.9999408721923828,433.16306591033936,213.73207092285156,0.9999349117279053,439.76988315582275,212.2913360595703,0.9999410510063171,416.3623094558716,217.54966735839844,0.9999600648880005,415.1151466369629,218.2467269897461,0.9999609589576721,413.7551164627075,218.69794845581055,0.999971330165863,464.8588800430298,217.3373794555664,0.9999555349349976,429.2643356323242,222.30890274047852,0.9999234676361084,433.9818048477173,248.26553344726562,0.9997040033340454,422.68155097961426,252.41989135742188,0.9997018575668335,495.84770679473877,290.75122833251953,0.9999570846557617,451.0082530975342,322.2658920288086,0.9997034668922424,421.6899061203003,398.3734893798828,0.8845083117485046,393.661208152771,447.8040313720703,0.02395317330956459,394.3722724914551,450.74684143066406,0.12001459300518036,409.9665069580078,453.89259338378906,0.022919831797480583,393.03202629089355,446.4134979248047,0.11612166464328766,420.4542016983032,446.3732147216797,0.04533708840608597,398.82349491119385,443.40381622314453,0.1204649955034256,425.79716205596924,432.37865447998047,0.046570174396038055,401.32412910461426,445.04032135009766,0.10037652403116226,422.5101900100708,430.3859329223633,0.03965899348258972,455.93841075897217,579.3827056884766,0.9998456239700317,422.01014041900635,578.5527420043945,0.9998062252998352,466.29186630249023,790.6765747070312,0.9808969497680664,426.2729215621948,781.0282897949219,0.3525886535644531,451.82119846343994,998.4171295166016,0.9910078048706055,418.1330394744873,961.7921447753906,0.7607218623161316,466.6024446487427,1029.918441772461,0.9514923691749573,433.4039497375488,994.2176818847656,0.7727921605110168,362.88004875183105,1044.2437744140625,0.9885995388031006,338.65631103515625,996.3691711425781,0.871322751045227
